p11981,p11985,1.0
p2083,p2140,1.0
p29850,p29838,1.0
p15506,p15517,1.0
p20758,p20840,0.0
p4381,p4447,1.0
p11120,p11118,1.0
p1621,p1615,1.0
p29734,p29733,1.0
p28609,p28605,1.0
p11173,p11195,1.0
p30964,p30966,1.0
p26418,p26417,0.0
p26626,p26695,0.0
p23927,p23838,1.0
p22163,p22150,1.0
p27596,p27591,1.0
p23871,p23861,1.0
p1825,p1696,1.0
p32793,p32784,1.0
p29878,p29875,1.0
p341,p340,1.0
p18808,p18795,0.0
p12229,p12227,1.0
p2443,p2445,0.0
p29826,p29805,1.0
p6959,p6922,1.0
p3843,p3792,0.0
p16661,p16916,1.0
p10668,p10667,1.0
p21178,p21169,0.0
p30901,p30873,1.0
p1017,p1066,1.0
p24690,p24684,1.0
p28301,p28299,1.0
p476,p468,1.0
p11723,p11721,1.0
p930,p916,0.0
p19757,p19755,1.0
p614,p577,1.0
p22502,p22492,1.0
p19324,p19321,1.0
p32048,p32047,1.0
p13797,p13702,1.0
p21013,p21011,1.0
p8218,p8191,1.0
p3681,p3569,0.0
p21165,p21164,0.0
p8808,p8813,1.0
p31594,p31572,0.0
p20577,p20555,0.0
p26074,p26071,1.0
p2573,p2614,0.0
p7412,p7408,0.0
p12491,p12489,1.0
p4012,p4059,1.0
p2623,p2618,0.0
p24850,p24849,1.0
p15270,p15152,0.0
p11088,p11073,1.0
p4487,p4505,1.0
p8905,p8898,1.0
p12506,p12503,1.0
p27503,p27502,1.0
p27089,p27060,1.0
p25631,p25629,1.0
p9224,p9232,1.0
p4985,p5013,1.0
p5021,p5054,0.0
p570,p577,1.0
p6674,p6365,1.0
p20205,p20201,0.0
p11444,p11487,0.0
p16509,p16505,0.0
p14776,p14689,1.0
p11880,p11877,0.0
p29920,p29898,1.0
p16529,p16527,0.0
p17361,p17591,0.0
p13332,p13350,1.0
p13638,p13640,1.0
p9852,p9880,1.0
p24487,p24420,0.0
p5065,p5062,1.0
p28802,p28799,1.0
p14291,p14290,0.0
p26276,p26272,0.0
p29267,p29186,1.0
p31315,p31273,0.0
p20585,p20566,0.0
p9704,p9703,1.0
p31637,p31636,1.0
p20610,p20609,0.0
p24884,p24872,1.0
p3398,p3396,0.0
p2018,p2010,0.0
p27925,p27924,1.0
p21171,p21169,0.0
p16025,p16033,1.0
p28007,p28002,1.0
p10924,p10923,1.0
p11563,p11531,0.0
p15501,p15497,1.0
p30376,p30374,1.0
p16044,p16077,1.0
p5781,p5780,1.0
p15142,p15123,0.0
p14839,p14885,1.0
p1212,p1229,1.0
p27078,p27076,1.0
p645,p644,1.0
p220,p153,1.0
p24134,p24133,1.0
p25950,p25948,0.0
p27278,p27295,1.0
p4035,p4034,1.0
p15531,p15518,1.0
p6715,p6989,1.0
p18547,p18532,0.0
p10479,p10443,1.0
p1657,p1643,1.0
p25211,p25243,1.0
p10459,p10454,1.0
p27398,p27397,1.0
p28079,p28075,1.0
p32450,p32423,1.0
p28100,p28234,1.0
p10676,p10667,1.0
p21804,p21750,1.0
p29788,p29785,1.0
p5156,p5175,1.0
p9714,p9710,1.0
p14721,p14632,1.0
p23979,p23972,1.0
p25163,p25160,1.0
p29860,p29893,1.0
p9676,p9646,1.0
p13344,p13343,1.0
p21201,p21190,0.0
p10716,p10711,1.0
p437,p318,1.0
p12561,p12640,0.0
p3579,p3913,0.0
p783,p748,1.0
p25360,p25359,1.0
p15002,p15000,1.0
p12589,p12567,0.0
p1837,p1696,1.0
p30175,p30173,1.0
p12743,p12741,1.0
p4875,p4779,0.0
p21296,p21293,0.0
p10287,p10285,1.0
p11674,p11735,1.0
p10288,p10287,1.0
p9638,p9621,0.0
p4709,p4708,0.0
p12540,p12548,1.0
p26577,p26574,0.0
p25162,p25160,1.0
p8360,p8325,1.0
p14377,p14157,0.0
p3718,p3717,0.0
p25002,p25001,1.0
p16756,p16636,1.0
p15562,p15560,1.0
p18148,p18142,1.0
p7568,p7566,1.0
p15332,p15330,0.0
p11011,p10999,1.0
p15293,p15292,0.0
p18093,p18090,1.0
p2413,p2410,0.0
p2124,p2140,1.0
p15177,p15175,0.0
p6223,p6176,0.0
p18604,p18666,0.0
p3618,p3546,0.0
p23789,p23786,1.0
p2162,p2140,1.0
p4926,p4950,0.0
p637,p596,1.0
p20561,p20559,0.0
p3897,p3892,0.0
p31262,p31218,0.0
p23057,p23034,0.0
p4390,p4389,1.0
p26189,p26191,1.0
p26356,p26355,0.0
p30219,p30386,1.0
p28225,p28224,1.0
p12579,p12578,0.0
p27072,p27062,1.0
p31990,p31987,1.0
p24119,p24118,1.0
p18130,p18129,1.0
p9816,p9831,1.0
p5799,p5783,1.0
p4675,p4936,0.0
p19359,p19358,1.0
p11587,p11555,0.0
p14568,p14974,1.0
p25468,p25454,0.0
p27804,p27763,1.0
p16676,p16671,1.0
p28475,p28427,1.0
p27513,p27495,1.0
p24643,p24636,1.0
p4344,p4342,1.0
p20050,p19892,1.0
p30172,p30166,1.0
p31946,p31942,1.0
p29623,p29619,0.0
p12490,p12104,1.0
p30933,p30921,1.0
p21764,p21762,1.0
p17404,p17397,0.0
p14329,p14328,0.0
p8163,p8201,1.0
p10501,p10462,1.0
p11079,p11075,1.0
p13347,p13426,1.0
p28623,p28559,1.0
p28525,p28521,1.0
p6800,p6799,1.0
p24792,p24785,1.0
p10328,p10292,1.0
p6804,p6800,1.0
p26307,p26297,0.0
p26748,p26792,0.0
p10277,p10276,1.0
p19300,p19298,1.0
p3437,p3395,0.0
p1480,p1409,0.0
p16717,p16690,1.0
p26336,p26331,0.0
p32490,p32478,1.0
p24286,p24257,0.0
p18640,p18634,0.0
p10673,p10663,1.0
p28006,p28002,1.0
p22554,p22553,1.0
p8830,p8847,1.0
p13452,p13448,1.0
p14645,p14643,1.0
p24440,p24469,0.0
p28856,p28852,0.0
p10112,p10150,1.0
p28143,p28087,1.0
p28142,p28113,1.0
p10327,p10326,1.0
p26779,p26757,0.0
p6313,p6337,1.0
p13000,p12999,1.0
p11304,p11231,1.0
p24460,p24285,0.0
p26557,p26548,0.0
p26199,p26194,1.0
p1836,p1696,1.0
p8202,p8200,1.0
p11440,p11434,0.0
p4707,p4702,0.0
p13030,p13034,1.0
p1283,p1280,1.0
p25758,p25757,0.0
p22549,p22543,1.0
p8856,p8851,1.0
p17149,p17148,1.0
p25371,p25135,1.0
p14338,p14337,0.0
p26135,p26133,1.0
p18353,p18449,0.0
p25142,p25140,1.0
p26774,p26781,0.0
p216,p153,1.0
p30423,p30309,1.0
p16053,p16072,1.0
p7267,p7262,1.0
p24929,p24791,1.0
p3486,p3482,1.0
p15125,p15122,0.0
p3372,p3371,0.0
p22023,p22015,0.0
p3939,p3821,0.0
p9646,p9682,1.0
p3593,p3928,0.0
p9727,p9701,1.0
p7563,p7552,1.0
p14025,p14390,0.0
p6933,p6542,1.0
p12738,p12736,1.0
p1111,p1118,0.0
p14041,p14039,0.0
p6317,p6334,1.0
p30881,p30871,1.0
p10736,p10735,1.0
p1299,p1298,1.0
p5122,p5093,1.0
p32472,p32450,1.0
p6122,p6163,0.0
p6081,p6238,0.0
p21525,p21518,1.0
p20030,p20024,1.0
p20001,p19936,1.0
p7262,p7043,1.0
p24424,p24504,0.0
p10097,p10138,1.0
p10792,p10790,1.0
p28606,p28594,1.0
p28088,p28170,1.0
p8487,p8486,0.0
p9639,p9620,0.0
p15380,p15377,0.0
p5399,p5454,0.0
p8829,p8828,1.0
p4948,p4857,0.0
p4679,p4693,0.0
p26961,p26953,1.0
p14206,p14040,0.0
p406,p318,1.0
p8793,p8790,1.0
p31244,p31240,0.0
p4009,p4007,0.0
p26450,p26448,0.0
p14371,p14369,0.0
p18461,p18487,0.0
p18845,p18844,0.0
p31154,p31150,1.0
p15061,p15056,1.0
p31832,p31841,1.0
p3782,p3788,0.0
p18811,p18810,0.0
p19321,p19287,1.0
p16262,p16184,0.0
p4581,p4559,0.0
p12348,p12347,1.0
p10702,p10697,1.0
p31126,p31124,1.0
p7268,p7037,1.0
p21209,p21198,0.0
p18364,p18285,0.0
p28178,p28064,1.0
p11504,p11502,0.0
p4495,p4502,1.0
p29532,p29531,1.0
p4368,p4444,1.0
p18050,p18048,1.0
p20638,p20637,0.0
p14316,p14315,0.0
p18062,p18096,1.0
p12167,p12165,1.0
p5158,p5151,1.0
p9415,p9414,0.0
p8050,p8042,1.0
p26535,p26512,0.0
p16758,p16824,1.0
p26687,p26650,0.0
p28778,p28777,1.0
p8197,p8178,1.0
p26960,p26963,1.0
p3558,p3548,0.0
p22157,p22073,1.0
p19343,p19342,1.0
p17470,p17442,0.0
p25902,p25885,0.0
p14887,p14884,1.0
p26010,p25997,1.0
p11234,p11302,1.0
p516,p522,1.0
p12317,p12313,1.0
p2384,p2358,1.0
p2255,p2194,1.0
p18825,p18819,0.0
p9481,p9478,1.0
p32032,p32013,1.0
p5199,p5213,1.0
p11515,p11498,0.0
p28636,p28635,1.0
p31328,p31228,0.0
p3293,p3292,1.0
p23326,p23324,1.0
p15441,p15440,0.0
p28762,p28740,1.0
p8054,p8083,1.0
p17134,p17131,1.0
p422,p318,1.0
p52,p66,0.0
p24902,p24808,1.0
p25187,p25183,1.0
p6096,p6093,0.0
p5840,p5823,1.0
p31401,p31285,0.0
p4063,p4055,1.0
p14846,p14841,1.0
p23282,p23312,1.0
p7061,p7040,1.0
p7503,p7499,0.0
p19022,p19019,0.0
p5186,p5182,1.0
p15739,p15737,0.0
p4916,p4831,0.0
p27810,p27809,1.0
p20228,p20153,0.0
p10549,p10535,1.0
p21363,p21352,1.0
p21710,p21909,1.0
p26360,p26359,0.0
p25782,p25762,0.0
p17799,p17796,0.0
p25098,p25450,1.0
p32375,p32373,1.0
p27233,p27185,1.0
p6192,p6185,0.0
p16422,p16421,1.0
p12816,p12813,1.0
p5134,p5127,1.0
p24860,p24857,1.0
p10773,p10735,1.0
p6458,p6989,1.0
p12183,p12153,1.0
p7134,p7180,1.0
p4026,p4024,1.0
p14784,p14775,1.0
p25779,p25750,0.0
p10711,p10701,1.0
p4343,p4461,1.0
p16586,p16577,0.0
p1566,p1565,1.0
p25766,p25762,0.0
p30044,p30276,1.0
p6648,p6640,1.0
p2252,p2194,1.0
p14900,p14898,1.0
p23883,p23858,1.0
p4513,p4482,1.0
p1376,p1324,1.0
p11677,p11730,1.0
p26585,p26577,0.0
p14175,p14171,0.0
p25122,p25117,1.0
p31449,p31376,0.0
p28115,p28103,1.0
p25116,p25115,1.0
p31153,p31151,1.0
p1028,p1066,1.0
p27907,p27915,1.0
p3,p52,0.0
p9102,p9125,0.0
p28436,p28635,1.0
p30439,p30434,1.0
p32603,p32598,1.0
p6119,p6118,0.0
p25297,p25296,1.0
p26102,p26079,1.0
p24210,p24225,0.0
p24010,p24008,1.0
p26130,p26213,1.0
p32581,p32794,1.0
p24309,p24261,0.0
p11138,p11136,1.0
p24896,p24812,1.0
p28226,p28223,1.0
p15677,p15592,1.0
p25761,p25964,0.0
p14641,p14640,1.0
p23639,p23618,0.0
p10247,p10341,1.0
p6211,p6189,0.0
p6771,p6769,1.0
p3447,p3409,0.0
p30232,p30228,1.0
p25452,p25450,1.0
p4415,p4412,1.0
p22647,p22645,1.0
p3281,p3280,1.0
p27247,p27169,1.0
p24175,p24170,1.0
p25141,p25135,1.0
p20011,p20003,1.0
p350,p358,1.0
p29208,p29206,1.0
p13587,p13584,0.0
p20083,p20082,0.0
p10709,p11101,1.0
p31715,p31681,1.0
p29896,p29894,1.0
p1284,p1282,1.0
p31130,p31176,1.0
p13917,p13900,0.0
p1831,p1696,1.0
p25802,p25798,0.0
p26689,p26688,0.0
p15223,p15163,0.0
p2239,p2194,1.0
p27170,p27257,1.0
p10939,p10938,1.0
p14268,p14259,0.0
p26351,p26349,0.0
p17890,p17889,0.0
p27915,p27910,1.0
p24422,p24504,0.0
p28336,p28424,1.0
p12983,p12982,1.0
p27337,p27317,0.0
p16519,p16508,0.0
p25943,p25829,0.0
p13368,p13331,1.0
p29834,p29924,1.0
p25898,p25751,0.0
p22599,p22598,1.0
p24098,p24090,1.0
p8187,p8185,1.0
p15247,p15245,0.0
p11917,p11914,0.0
p11445,p11444,0.0
p11074,p11065,1.0
p4663,p4605,1.0
p6126,p6117,0.0
p14899,p14896,1.0
p17784,p17775,0.0
p2417,p2416,0.0
p13742,p13730,1.0
p22661,p22653,1.0
p21428,p21416,1.0
p27528,p27523,1.0
p16722,p16702,1.0
p23634,p23584,0.0
p1586,p1643,1.0
p1546,p1643,1.0
p4507,p4502,1.0
p32279,p32278,1.0
p22783,p22780,1.0
p14334,p14331,0.0
p22656,p22647,1.0
p30787,p30786,1.0
p10726,p10716,1.0
p8863,p8858,1.0
p18332,p18325,0.0
p21515,p21514,1.0
p361,p318,1.0
p10877,p10867,1.0
p5366,p5365,0.0
p10805,p10795,1.0
p2106,p2105,1.0
p32171,p32168,1.0
p21265,p21261,0.0
p12165,p12158,1.0
p15034,p15040,1.0
p20878,p20929,1.0
p13453,p13446,1.0
p25605,p25604,1.0
p2727,p2724,0.0
p4830,p4944,0.0
p7283,p7276,1.0
p26957,p26926,1.0
p11735,p11684,1.0
p28834,p28719,1.0
p498,p318,1.0
p12255,p12231,1.0
p10045,p10074,1.0
p3940,p3933,0.0
p22637,p22631,1.0
p10931,p10928,1.0
p27129,p27063,1.0
p25208,p25207,1.0
p30971,p30968,1.0
p31293,p31288,0.0
p16176,p16168,0.0
p14958,p14949,1.0
p7566,p7562,1.0
p27362,p27359,0.0
p6267,p6265,1.0
p6809,p6807,1.0
p1886,p1854,0.0
p21395,p21366,1.0
p31047,p31031,1.0
p1517,p1643,1.0
p25419,p25441,1.0
p21931,p21730,1.0
p26552,p26542,0.0
p15050,p15074,1.0
p25691,p25689,1.0
p552,p515,1.0
p659,p577,1.0
p15319,p15383,0.0
p32332,p32323,1.0
p31948,p31946,1.0
p20233,p20223,0.0
p16579,p16504,0.0
p13341,p13340,1.0
p18094,p18082,1.0
p11429,p11568,0.0
p32019,p32015,1.0
p18474,p18422,0.0
p10913,p10910,1.0
p32189,p32188,1.0
p31094,p31090,1.0
p15676,p15592,1.0
p32819,p32806,0.0
p27193,p27192,1.0
p11886,p11890,0.0
p29127,p29189,1.0
p26798,p26859,1.0
p10345,p10516,1.0
p8025,p8023,1.0
p25080,p25070,0.0
p389,p318,1.0
p155,p153,1.0
p1554,p1643,1.0
p6716,p6698,1.0
p16950,p16948,1.0
p1431,p1429,0.0
p1795,p1696,1.0
p2262,p2194,1.0
p5609,p5585,1.0
p30270,p30268,1.0
p27176,p27180,1.0
p32647,p32643,1.0
p6712,p6711,1.0
p19367,p19294,1.0
p3441,p3404,0.0
p30892,p30917,1.0
p1490,p1606,1.0
p11083,p10626,1.0
p4426,p4388,1.0
p7034,p7135,1.0
p20146,p20139,0.0
p19693,p19687,1.0
p25249,p25248,1.0
p3483,p3470,1.0
p13746,p13823,1.0
p9691,p9689,1.0
p24908,p24887,1.0
p26668,p26644,0.0
p15285,p15282,0.0
p25186,p25184,1.0
p470,p469,1.0
p24376,p24365,0.0
p32381,p32376,1.0
p4050,p4048,1.0
p20823,p20791,0.0
p10740,p10738,1.0
p32465,p32452,1.0
p3644,p3639,0.0
p4749,p4732,0.0
p25751,p25861,0.0
p14358,p14357,0.0
p12238,p12235,1.0
p22555,p22554,1.0
p4463,p4460,1.0
p16588,p16575,0.0
p11602,p11649,0.0
p11003,p10965,1.0
p4676,p4693,0.0
p19923,p20061,1.0
p3728,p3727,0.0
p9268,p9264,1.0
p5824,p5821,1.0
p21944,p21926,1.0
p20078,p20000,1.0
p12311,p12300,1.0
p29794,p29769,1.0
p9443,p9463,1.0
p24663,p24620,1.0
p22563,p22562,1.0
p3789,p3784,0.0
p5466,p5461,0.0
p18505,p18495,0.0
p10450,p10447,1.0
p25689,p25687,1.0
p15012,p14986,1.0
p14586,p14583,1.0
p5214,p5196,1.0
p18607,p18605,0.0
p10087,p10110,1.0
p26859,p26857,1.0
p26649,p26644,0.0
p23746,p23759,1.0
p16533,p16515,0.0
p10058,p10056,1.0
p21665,p21846,1.0
p11267,p11266,1.0
p21836,p21905,1.0
p11697,p11682,1.0
p7010,p7230,1.0
p1993,p2014,0.0
p5028,p5054,0.0
p11156,p11126,1.0
p18295,p18313,0.0
p5617,p5587,1.0
p28141,p28140,1.0
p9143,p9078,0.0
p5467,p5394,0.0
p15152,p15408,0.0
p29046,p29045,1.0
p18881,p18637,0.0
p31895,p31881,1.0
p28761,p28739,1.0
p12121,p12117,1.0
p26255,p26248,0.0
p13010,p13021,1.0
p3983,p3541,0.0
p5227,p5268,0.0
p22083,p22081,1.0
p11550,p11521,0.0
p26067,p26064,1.0
p28801,p28797,1.0
p27667,p27637,1.0
p11013,p11009,1.0
p30300,p30399,1.0
p29759,p29758,1.0
p27523,p27408,1.0
p23235,p23232,1.0
p9075,p9138,0.0
p1703,p1696,1.0
p3628,p3627,0.0
p21916,p21705,1.0
p24631,p24635,1.0
p27367,p27364,0.0
p5403,p5401,0.0
p6289,p6243,1.0
p12021,p11981,1.0
p23866,p23864,1.0
p9012,p9034,0.0
p5197,p5211,1.0
p21120,p21111,1.0
p6719,p6716,1.0
p4349,p4422,1.0
p317,p484,1.0
p31599,p31718,1.0
p3420,p3415,0.0
p5095,p5090,1.0
p15138,p15104,0.0
p18289,p18284,0.0
p27369,p27343,0.0
p21943,p21942,1.0
p27896,p27867,1.0
p22035,p22024,0.0
p23643,p23700,0.0
p19684,p19682,1.0
p21481,p21478,1.0
p23911,p23834,1.0
p31550,p31571,0.0
p655,p645,1.0
p13500,p13368,1.0
p2165,p2140,1.0
p25522,p25503,0.0
p17993,p18169,1.0
p135,p130,1.0
p2388,p2389,1.0
p18273,p18262,0.0
p32020,p32019,1.0
p16993,p16992,1.0
p27472,p27466,1.0
p918,p916,0.0
p11301,p11297,1.0
p18595,p18592,0.0
p13553,p13547,0.0
p28929,p28928,1.0
p12735,p12734,1.0
p21293,p21289,0.0
p2465,p2668,0.0
p16133,p16158,0.0
p5211,p5190,1.0
p5120,p5116,1.0
p32133,p32131,1.0
p10817,p10816,1.0
p16753,p17155,1.0
p14261,p14259,0.0
p25152,p25151,1.0
p25017,p25016,1.0
p30331,p30315,1.0
p15458,p15450,0.0
p21225,p21212,0.0
p10823,p10809,1.0
p18707,p18676,0.0
p3898,p3885,0.0
p371,p318,1.0
p3600,p3594,0.0
p33019,p33003,0.0
p29912,p29899,1.0
p4730,p4725,0.0
p27529,p27520,1.0
p1196,p1191,1.0
p26773,p26759,0.0
p8945,p8925,1.0
p11811,p11809,1.0
p23816,p23785,1.0
p10663,p10661,1.0
p23899,p23898,1.0
p14383,p14059,0.0
p12081,p12079,1.0
p7216,p7022,1.0
p30728,p30715,1.0
p3936,p3660,0.0
p3759,p3701,0.0
p16520,p16514,0.0
p10521,p10518,1.0
p17814,p17812,0.0
p10321,p10320,1.0
p27639,p27638,1.0
p25834,p25832,0.0
p8903,p8944,1.0
p30476,p30490,1.0
p22114,p22108,1.0
p13355,p13348,1.0
p15183,p15177,0.0
p24115,p24114,1.0
p28979,p28973,1.0
p779,p712,1.0
p18783,p18593,0.0
p10480,p10478,1.0
p18650,p18624,0.0
p19654,p19689,1.0
p27194,p27193,1.0
p22600,p22591,1.0
p2485,p2510,0.0
p25245,p25244,1.0
p19356,p19355,1.0
p8483,p8482,1.0
p2420,p2683,0.0
p32606,p32605,1.0
p14137,p14132,0.0
p4494,p4489,1.0
p12483,p12507,1.0
p12271,p12267,1.0
p26491,p26489,0.0
p16916,p16896,1.0
p11833,p11851,1.0
p8531,p8526,0.0
p31558,p31557,0.0
p23274,p23266,1.0
p25536,p25528,0.0
p5462,p5554,0.0
p17071,p17192,1.0
p16992,p16982,1.0
p17162,p17160,1.0
p18658,p18650,0.0
p28791,p28789,1.0
p23770,p23796,1.0
p652,p577,1.0
p28902,p28883,0.0
p30947,p30950,1.0
p5256,p5238,0.0
p15070,p15060,1.0
p27833,p27722,1.0
p18830,p18786,0.0
p25446,p25445,1.0
p30146,p30142,1.0
p26317,p26316,0.0
p1895,p1854,0.0
p11032,p11031,1.0
p2098,p2140,1.0
p248,p153,1.0
p31099,p31124,1.0
p4492,p4537,1.0
p8900,p8939,1.0
p2687,p2671,0.0
p26528,p26526,0.0
p29060,p29046,1.0
p24133,p24132,1.0
p15337,p15336,0.0
p18796,p18797,0.0
p30026,p30023,1.0
p9238,p9230,1.0
p366,p318,1.0
p28559,p28547,1.0
p29637,p29624,0.0
p24907,p24952,1.0
p26770,p26774,0.0
p16527,p16584,0.0
p23291,p23290,1.0
p18756,p18617,0.0
p18590,p18864,0.0
p3984,p3979,0.0
p5220,p5267,0.0
p28731,p28723,1.0
p25454,p25539,0.0
p15762,p15736,0.0
p25128,p25127,1.0
p16193,p16190,0.0
p28137,p28248,1.0
p714,p736,1.0
p2084,p2140,1.0
p26387,p26386,0.0
p24974,p24958,1.0
p12742,p12732,1.0
p15163,p15160,0.0
p12723,p12720,1.0
p7113,p7047,1.0
p8350,p8348,1.0
p5794,p5788,1.0
p18294,p18283,0.0
p23602,p23723,0.0
p18244,p18241,0.0
p7107,p7103,1.0
p324,p318,1.0
p25058,p25055,0.0
p10997,p10996,1.0
p12726,p12721,1.0
p19934,p19910,1.0
p14223,p14222,0.0
p26391,p26389,0.0
p30485,p30460,1.0
p31904,p31899,1.0
p17196,p17168,1.0
p3871,p3851,0.0
p3701,p3697,0.0
p2528,p2415,0.0
p26645,p26683,0.0
p12197,p12194,1.0
p23666,p23591,0.0
p20820,p20808,0.0
p32443,p32442,1.0
p3725,p3722,0.0
p6193,p6158,0.0
p25447,p25445,1.0
p6732,p6470,1.0
p11980,p11997,1.0
p28829,p28823,1.0
p2267,p2193,1.0
p27161,p27289,1.0
p27502,p27466,1.0
p1754,p1696,1.0
p7096,p7065,1.0
p49,p4,0.0
p9267,p9253,1.0
p19336,p19327,1.0
p10918,p10916,1.0
p3675,p3656,0.0
p27666,p27630,1.0
p31431,p31372,0.0
p32211,p32199,1.0
p19358,p19356,1.0
p12708,p12707,1.0
p372,p318,1.0
p32227,p32224,1.0
p15254,p15249,0.0
p29838,p29837,1.0
p11469,p11623,0.0
p1287,p1286,1.0
p29179,p29141,1.0
p7218,p7150,1.0
p11850,p11848,1.0
p3653,p3652,0.0
p3257,p3291,1.0
p26570,p26569,0.0
p9374,p9352,0.0
p1267,p1229,1.0
p15156,p15150,0.0
p10494,p10493,1.0
p11591,p11500,0.0
p6266,p6289,1.0
p9722,p9682,1.0
p27647,p27644,1.0
p12174,p12171,1.0
p4915,p4914,0.0
p8835,p8826,1.0
p23259,p23246,1.0
p26194,p26189,1.0
p9475,p9470,1.0
p25424,p25372,1.0
p11720,p11733,1.0
p1265,p1229,1.0
p8167,p8206,1.0
p6086,p6218,0.0
p12148,p12250,1.0
p28154,p28138,1.0
p3845,p3844,0.0
p32201,p32190,1.0
p347,p318,1.0
p29789,p29815,1.0
p5371,p5360,0.0
p6929,p6922,1.0
p28742,p28722,1.0
p3700,p3617,0.0
p31001,p30994,1.0
p10797,p10792,1.0
p30271,p30266,1.0
p25506,p25499,0.0
p26470,p26466,0.0
p24123,p24113,1.0
p16156,p16104,0.0
p5383,p5382,0.0
p14166,p14164,0.0
p8112,p8111,1.0
p29547,p29539,1.0
p13529,p13527,1.0
p16543,p16600,0.0
p28323,p28320,1.0
p26962,p26919,1.0
p10062,p10079,1.0
p18827,p18824,0.0
p26631,p26689,0.0
p2459,p2674,0.0
p23240,p23230,1.0
p2661,p2545,0.0
p26506,p26493,0.0
p1238,p1229,1.0
p2525,p2524,0.0
p6232,p6217,0.0
p17811,p17760,0.0
p15160,p15155,0.0
p24834,p24828,1.0
p31772,p31822,1.0
p24592,p24601,1.0
p17411,p17602,0.0
p4386,p4376,1.0
p24544,p24549,1.0
p9702,p9660,1.0
p7239,p7227,1.0
p26596,p26593,0.0
p127,p138,1.0
p8352,p8315,1.0
p9263,p9277,1.0
p32770,p32753,1.0
p27999,p27981,1.0
p9636,p9606,0.0
p17757,p17871,0.0
p12345,p12329,1.0
p26887,p26924,1.0
p18603,p18582,0.0
p12292,p12293,1.0
p31658,p31633,1.0
p21401,p21501,1.0
p667,p683,0.0
p16463,p16416,1.0
p32322,p32320,1.0
p24177,p24174,1.0
p25113,p25419,1.0
p27521,p27495,1.0
p14048,p14206,0.0
p4303,p4302,1.0
p11487,p11441,0.0
p16281,p16279,0.0
p23045,p23041,0.0
p1197,p1191,1.0
p10071,p10050,1.0
p2378,p2385,1.0
p23202,p23195,1.0
p28978,p28921,1.0
p12198,p12180,1.0
p13578,p13594,0.0
p17722,p17744,0.0
p5375,p5371,0.0
p28521,p28520,1.0
p21216,p21215,0.0
p12006,p12010,1.0
p24964,p24962,1.0
p7240,p7238,1.0
p16637,p16636,1.0
p4475,p4474,1.0
p18388,p18385,0.0
p27327,p27326,0.0
p13372,p13338,1.0
p1704,p1696,1.0
p10436,p10412,1.0
p27390,p27386,1.0
p1728,p1696,1.0
p27754,p27751,1.0
p9308,p9290,0.0
p6718,p6847,1.0
p28121,p28119,1.0
p14032,p14031,0.0
p16698,p17134,1.0
p140,p142,1.0
p11237,p11257,1.0
p10728,p10720,1.0
p22026,p22017,0.0
p26407,p26405,0.0
p32672,p32781,1.0
p16893,p16853,1.0
p22482,p22480,0.0
p3402,p3393,0.0
p568,p577,1.0
p15202,p15174,0.0
p18733,p18718,0.0
p28627,p28622,1.0
p4364,p4353,1.0
p7130,p7031,1.0
p5823,p5817,1.0
p23803,p23797,1.0
p29224,p29219,1.0
p26522,p26520,0.0
p30035,p30028,1.0
p21879,p21852,1.0
p25212,p25211,1.0
p15595,p15594,1.0
p10820,p10805,1.0
p31978,p31977,1.0
p2329,p2317,1.0
p30193,p30191,1.0
p14415,p14407,0.0
p18755,p18726,0.0
p21161,p21298,0.0
p23471,p23466,1.0
p10407,p10359,1.0
p28442,p28440,1.0
p30243,p30242,1.0
p26003,p25999,1.0
p20617,p20614,0.0
p32870,p32869,0.0
p8521,p8569,0.0
p28009,p27992,1.0
p9056,p9032,0.0
p18225,p18224,0.0
p14420,p14408,0.0
p32014,p32010,1.0
p30430,p30417,1.0
p27510,p27509,1.0
p26913,p26888,1.0
p2723,p2716,0.0
p13857,p13838,0.0
p5168,p5150,1.0
p26293,p26292,0.0
p27056,p27141,1.0
p5087,p5132,1.0
p11252,p11250,1.0
p412,p318,1.0
p16819,p16818,1.0
p12191,p12353,1.0
p32632,p32631,1.0
p4446,p4412,1.0
p32703,p32658,1.0
p32010,p32006,1.0
p20132,p20130,0.0
p27330,p27361,0.0
p14189,p14068,0.0
p28720,p28716,1.0
p18509,p18506,0.0
p21763,p21710,1.0
p21180,p21179,0.0
p27261,p27211,1.0
p8541,p8530,0.0
p26855,p26854,1.0
p24265,p24263,0.0
p22065,p22062,1.0
p32330,p32328,1.0
p12744,p12742,1.0
p11684,p11719,1.0
p3571,p3570,0.0
p10458,p10386,1.0
p9086,p9117,0.0
p8783,p8784,1.0
p28131,p28067,1.0
p10256,p10244,1.0
p21183,p21181,0.0
p15304,p15254,0.0
p12461,p12455,1.0
p32879,p32877,0.0
p663,p577,1.0
p21218,p21217,0.0
p14154,p14139,0.0
p13047,p13046,1.0
p20796,p20766,0.0
p16129,p16128,0.0
p694,p683,0.0
p18630,p18624,0.0
p27222,p27158,1.0
p18276,p18198,0.0
p477,p441,1.0
p27990,p27984,1.0
p29047,p29046,1.0
p10824,p10820,1.0
p12944,p12935,1.0
p27094,p27069,1.0
p19646,p19672,1.0
p21121,p21125,1.0
p3641,p3787,0.0
p18527,p18503,0.0
p7161,p7153,1.0
p20096,p20090,0.0
p24659,p24651,1.0
p16558,p16553,0.0
